file_A;onset_A;offset_A;#item_A;phone_A;file_B;onset_B;offset_B;#item_B;phone_B;speaker;question;d(A, B)
geo020s08a0059v01;0.74669;0.952843;#i61;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.14199530458
geo020s08a0064v01;0.646078;0.841372;#i75;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.140421350206
geo020s08a0068v01;0.814684;1.007574;#i83;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.155275598961
geo020s08a0070v01;0.663168;0.865928;#i86;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.151519604778
geo020s08a0082v01;0.624177;0.806174;#i108;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.157328991155
geo020s08a0084v01;0.632335;0.817321;#i114;pa;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.104962910084
geo020s08a0086v01;0.555576;0.746346;#i121;pa;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.0979136470118
geo020s08a0087v01;0.885794;1.091383;#i125;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.137946815176
geo020s08a0098v01;0.697107;0.906689;#i138;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.148734457338
geo020s08a0105v01;0.776023;1.005891;#i146;pa;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.105310727724
geo020s08a0107v01;0.751399;0.94525;#i151;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.12397037973
geo020s08a0115v01;0.95126;1.162241;#i159;pa;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.135856143299
geo020s08a0116v01;0.782357;0.957425;#i162;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.172532880994
geo020s08a0119v01;0.898461;1.140734;#i168;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.139706877389
geo020s08a0120v01;0.588214;0.787455;#i172;pa;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.110434712177
geo020s08a0128v01;0.67874;0.848858;#i185;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.155623778204
geo020s08a0133v01;0.795091;1.001877;#i190;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.121152649279
geo020s08a0137v01;0.711285;0.901406;#i194;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.152363010557
geo020s08a0141v01;0.755768;0.961358;#i198;pa;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.103982072048
geo020s08a0158v01;0.90654;1.085538;#i223;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.149457885771
geo020s08a0192v01;0.737476;0.920889;#i257;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.126805640351
geo020s08a0194v01;0.658023;0.818327;#i265;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.16646908493
geo020s08a0197v01;0.847269;1.04311;#i271;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.150918016629
geo020s08a0201v01;0.782428;0.980646;#i282;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.147419379996
geo020s08a0203v01;0.693165;0.881949;#i285;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.143430008777
geo020s08a0215v01;0.740317;0.927306;#i297;p>a;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.144463780283
geo020s08a0217v01;0.797378;0.986752;#i305;pa;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.0895980777057
geo020s08a0219v01;0.811493;1.035365;#i307;pa;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.0928995029514
geo020s08a0250v01;0.640772;0.856449;#i328;pa;geo020s08a0240v01;0.831724;1.02012;#i323;pa;she;q;0.127386455221
geo020s08a0008v01;0.749358;0.961481;#i6;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.128610631001
geo020s08a0023v01;0.656796;0.913126;#i23;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.144484039992
geo020s08a0057v01;0.774185;0.979869;#i59;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.142153080538
geo020s08a0059v01;0.74669;0.952843;#i61;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.129200706875
geo020s08a0064v01;0.646078;0.841372;#i75;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.129525421422
geo020s08a0068v01;0.814684;1.007574;#i83;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.129618377556
geo020s08a0070v01;0.663168;0.865928;#i86;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.131094448499
geo020s08a0082v01;0.624177;0.806174;#i108;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.134311240844
geo020s08a0084v01;0.632335;0.817321;#i114;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.130014025256
geo020s08a0086v01;0.555576;0.746346;#i121;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.130873225788
geo020s08a0087v01;0.885794;1.091383;#i125;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.134375603525
geo020s08a0098v01;0.697107;0.906689;#i138;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.140276455607
geo020s08a0105v01;0.776023;1.005891;#i146;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.135125885287
geo020s08a0107v01;0.751399;0.94525;#i151;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.150950125734
geo020s08a0115v01;0.95126;1.162241;#i159;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.0978291132981
geo020s08a0116v01;0.782357;0.957425;#i162;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.130599469024
geo020s08a0119v01;0.898461;1.140734;#i168;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.13637123317
geo020s08a0120v01;0.588214;0.787455;#i172;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.119846097942
geo020s08a0128v01;0.67874;0.848858;#i185;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.15266897726
geo020s08a0133v01;0.795091;1.001877;#i190;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.158858436724
geo020s08a0137v01;0.711285;0.901406;#i194;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.138607536881
geo020s08a0141v01;0.755768;0.961358;#i198;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.128537213345
geo020s08a0158v01;0.90654;1.085538;#i223;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.146073515728
geo020s08a0192v01;0.737476;0.920889;#i257;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.150514669961
geo020s08a0194v01;0.658023;0.818327;#i265;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.140112386123
geo020s08a0197v01;0.847269;1.04311;#i271;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.129733198421
geo020s08a0201v01;0.782428;0.980646;#i282;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.133180306544
geo020s08a0203v01;0.693165;0.881949;#i285;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.136463912784
geo020s08a0215v01;0.740317;0.927306;#i297;p>a;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.133841895866
geo020s08a0217v01;0.797378;0.986752;#i305;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.127247271531
geo020s08a0219v01;0.811493;1.035365;#i307;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.126407007039
geo020s08a0240v01;0.831724;1.02012;#i323;pa;geo020s08a0250v01;0.640772;0.856449;#i328;pa;she;q;0.127386455221
geo020s09a0004v02;0.433563;0.590413;#i337;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.208298959113
geo020s09a0007v02;0.645278;0.858639;#i344;pa;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.0895191600251
geo020s09a0008v02;1.201168;1.3695;#i345;pa;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.159175067824
geo020s09a0063v02;0.583648;0.842804;#i407;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.193233257639
geo020s09a0064v02;0.538963;0.733196;#i411;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.210533505682
geo020s09a0067v02;0.672489;0.92115;#i416;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.100088140224
geo020s09a0068v02;0.704901;0.922616;#i418;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.0882558283465
geo020s09a0069v02;0.886229;1.147362;#i419;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.119799199991
geo020s09a0070v02;0.631315;0.854729;#i421;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.114233413628
geo020s09a0081v02;0.601909;0.840311;#i440;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.115911619465
geo020s09a0082v02;0.643352;0.823601;#i444;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.10307547956
geo020s09a0083v02;0.713166;0.928808;#i446;pa;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.087074886325
geo020s09a0085v02;0.832577;1.019652;#i450;pa;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.156145390016
geo020s09a0098v02;0.583273;0.832562;#i465;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.0980546895865
geo020s09a0115v02;0.559885;0.784789;#i483;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.214026517477
geo020s09a0116v02;0.499962;0.692828;#i485;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.111488010904
geo020s09a0119v02;0.584645;0.793208;#i488;pa;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.128490183322
geo020s09a0120v02;0.494418;0.685619;#i494;pa;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.230215970438
geo020s09a0127v02;0.511355;0.786779;#i502;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.152293099799
geo020s09a0128v02;0.494542;0.690708;#i506;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.121833187589
geo020s09a0158v02;0.574402;0.806322;#i539;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.213281673998
geo020s09a0192v02;0.47747;0.660306;#i567;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.210787197536
geo020s09a0194v02;0.554563;0.72161;#i572;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.107900082322
geo020s09a0221v02;0.625461;0.842848;#i606;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.113858940621
geo020s09a0239v02;0.647625;0.842729;#i622;pa;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.111693504722
geo020s09a0240v02;0.543611;0.713095;#i626;pa;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.109951124995
geo020s09a0241v02;0.755883;0.968871;#i629;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.103605091898
geo020s09a0242v02;0.569765;0.718548;#i633;p>a;geo020s09a0003v02;0.655733;0.843406;#i331;p>a;he;a;0.111558696427
geo020s09a0003v02;0.655733;0.843406;#i331;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.208298959113
geo020s09a0007v02;0.645278;0.858639;#i344;pa;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.198161147067
geo020s09a0008v02;1.201168;1.3695;#i345;pa;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.141283810693
geo020s09a0063v02;0.583648;0.842804;#i407;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0855683160815
geo020s09a0064v02;0.538963;0.733196;#i411;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0808724035754
geo020s09a0067v02;0.672489;0.92115;#i416;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.145309557199
geo020s09a0068v02;0.704901;0.922616;#i418;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.205788220038
geo020s09a0069v02;0.886229;1.147362;#i419;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.218373300965
geo020s09a0070v02;0.631315;0.854729;#i421;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0973174880858
geo020s09a0081v02;0.601909;0.840311;#i440;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0984106932398
geo020s09a0082v02;0.643352;0.823601;#i444;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.2093216907
geo020s09a0083v02;0.713166;0.928808;#i446;pa;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.200196430365
geo020s09a0085v02;0.832577;1.019652;#i450;pa;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.202249542638
geo020s09a0098v02;0.583273;0.832562;#i465;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.141764336539
geo020s09a0115v02;0.559885;0.784789;#i483;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.078454643145
geo020s09a0116v02;0.499962;0.692828;#i485;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0924773695265
geo020s09a0119v02;0.584645;0.793208;#i488;pa;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0860382545556
geo020s09a0120v02;0.494418;0.685619;#i494;pa;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0730693334645
geo020s09a0127v02;0.511355;0.786779;#i502;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.105325965026
geo020s09a0128v02;0.494542;0.690708;#i506;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.104778207615
geo020s09a0158v02;0.574402;0.806322;#i539;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0715133035746
geo020s09a0192v02;0.47747;0.660306;#i567;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0765164011876
geo020s09a0194v02;0.554563;0.72161;#i572;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.190203044763
geo020s09a0221v02;0.625461;0.842848;#i606;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.0979171176495
geo020s09a0239v02;0.647625;0.842729;#i622;pa;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.200620220663
geo020s09a0240v02;0.543611;0.713095;#i626;pa;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.137255888144
geo020s09a0241v02;0.755883;0.968871;#i629;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.194382983984
geo020s09a0242v02;0.569765;0.718548;#i633;p>a;geo020s09a0004v02;0.433563;0.590413;#i337;p>a;he;a;0.204104774314
geo020s09a0003v02;0.655733;0.843406;#i331;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0895191600251
geo020s09a0004v02;0.433563;0.590413;#i337;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.198161147067
geo020s09a0008v02;1.201168;1.3695;#i345;pa;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.174320412426
geo020s09a0063v02;0.583648;0.842804;#i407;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.203563150634
geo020s09a0064v02;0.538963;0.733196;#i411;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.209066459404
geo020s09a0067v02;0.672489;0.92115;#i416;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0931821936031
geo020s09a0068v02;0.704901;0.922616;#i418;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0721249831701
geo020s09a0069v02;0.886229;1.147362;#i419;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.149346940546
geo020s09a0070v02;0.631315;0.854729;#i421;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0962496855435
geo020s09a0081v02;0.601909;0.840311;#i440;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0940807509578
geo020s09a0082v02;0.643352;0.823601;#i444;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0795485813422
geo020s09a0083v02;0.713166;0.928808;#i446;pa;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.061142548302
geo020s09a0085v02;0.832577;1.019652;#i450;pa;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.178361166271
geo020s09a0098v02;0.583273;0.832562;#i465;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0728777408171
geo020s09a0115v02;0.559885;0.784789;#i483;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.199452631754
geo020s09a0116v02;0.499962;0.692828;#i485;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.10098142615
geo020s09a0119v02;0.584645;0.793208;#i488;pa;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.122218409509
geo020s09a0120v02;0.494418;0.685619;#i494;pa;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.198480131247
geo020s09a0127v02;0.511355;0.786779;#i502;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.153091079529
geo020s09a0128v02;0.494542;0.690708;#i506;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.103573131575
geo020s09a0158v02;0.574402;0.806322;#i539;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.210439961207
geo020s09a0192v02;0.47747;0.660306;#i567;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.206289673463
geo020s09a0194v02;0.554563;0.72161;#i572;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0714985544679
geo020s09a0221v02;0.625461;0.842848;#i606;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0971667977441
geo020s09a0239v02;0.647625;0.842729;#i622;pa;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.080309957356
geo020s09a0240v02;0.543611;0.713095;#i626;pa;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0935183011598
geo020s09a0241v02;0.755883;0.968871;#i629;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0745440577015
geo020s09a0242v02;0.569765;0.718548;#i633;p>a;geo020s09a0007v02;0.645278;0.858639;#i344;pa;he;a;0.0816413787814
geo020s09a0003v02;0.655733;0.843406;#i331;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.159175067824
geo020s09a0004v02;0.433563;0.590413;#i337;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.141283810693
geo020s09a0007v02;0.645278;0.858639;#i344;pa;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.174320412426
geo020s09a0063v02;0.583648;0.842804;#i407;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.128213334614
geo020s09a0064v02;0.538963;0.733196;#i411;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.133486930918
geo020s09a0067v02;0.672489;0.92115;#i416;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.162591900054
geo020s09a0068v02;0.704901;0.922616;#i418;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.175968186841
geo020s09a0069v02;0.886229;1.147362;#i419;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.18080775943
geo020s09a0070v02;0.631315;0.854729;#i421;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.145965856718
geo020s09a0081v02;0.601909;0.840311;#i440;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.143202928255
geo020s09a0082v02;0.643352;0.823601;#i444;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.178094670707
geo020s09a0083v02;0.713166;0.928808;#i446;pa;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.158515862594
geo020s09a0085v02;0.832577;1.019652;#i450;pa;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.138290300722
geo020s09a0098v02;0.583273;0.832562;#i465;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.161836295578
geo020s09a0115v02;0.559885;0.784789;#i483;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.142457393301
geo020s09a0116v02;0.499962;0.692828;#i485;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.144897234719
geo020s09a0119v02;0.584645;0.793208;#i488;pa;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.141864058885
geo020s09a0120v02;0.494418;0.685619;#i494;pa;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.16939604254
geo020s09a0127v02;0.511355;0.786779;#i502;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.132243573812
geo020s09a0128v02;0.494542;0.690708;#i506;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.138995519987
geo020s09a0158v02;0.574402;0.806322;#i539;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.139148642723
geo020s09a0192v02;0.47747;0.660306;#i567;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.125146468168
geo020s09a0194v02;0.554563;0.72161;#i572;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.163308238899
geo020s09a0221v02;0.625461;0.842848;#i606;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.148996750547
geo020s09a0239v02;0.647625;0.842729;#i622;pa;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.164348133804
geo020s09a0240v02;0.543611;0.713095;#i626;pa;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.15647325633
geo020s09a0241v02;0.755883;0.968871;#i629;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.156600181682
geo020s09a0242v02;0.569765;0.718548;#i633;p>a;geo020s09a0008v02;1.201168;1.3695;#i345;pa;he;a;0.157353554459
geo020s09a0003v02;0.655733;0.843406;#i331;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.193233257639
geo020s09a0004v02;0.433563;0.590413;#i337;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.0855683160815
geo020s09a0007v02;0.645278;0.858639;#i344;pa;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.203563150634
geo020s09a0008v02;1.201168;1.3695;#i345;pa;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.128213334614
geo020s09a0064v02;0.538963;0.733196;#i411;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.0853132892354
geo020s09a0067v02;0.672489;0.92115;#i416;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.185322157306
geo020s09a0068v02;0.704901;0.922616;#i418;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.210844526861
geo020s09a0069v02;0.886229;1.147362;#i419;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.229581402499
geo020s09a0070v02;0.631315;0.854729;#i421;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.104410992555
geo020s09a0081v02;0.601909;0.840311;#i440;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.09569926448
geo020s09a0082v02;0.643352;0.823601;#i444;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.201502111357
geo020s09a0083v02;0.713166;0.928808;#i446;pa;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.199850763528
geo020s09a0085v02;0.832577;1.019652;#i450;pa;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.181807221196
geo020s09a0098v02;0.583273;0.832562;#i465;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.133527884637
geo020s09a0115v02;0.559885;0.784789;#i483;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.0860565426385
geo020s09a0116v02;0.499962;0.692828;#i485;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.100744758256
geo020s09a0119v02;0.584645;0.793208;#i488;pa;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.104585155007
geo020s09a0120v02;0.494418;0.685619;#i494;pa;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.085723548767
geo020s09a0127v02;0.511355;0.786779;#i502;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.0949506377073
geo020s09a0128v02;0.494542;0.690708;#i506;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.109232249566
geo020s09a0158v02;0.574402;0.806322;#i539;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.085184709584
geo020s09a0192v02;0.47747;0.660306;#i567;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.0862505284394
geo020s09a0194v02;0.554563;0.72161;#i572;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.185449411696
geo020s09a0221v02;0.625461;0.842848;#i606;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.1125429823
geo020s09a0239v02;0.647625;0.842729;#i622;pa;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.196501269726
geo020s09a0240v02;0.543611;0.713095;#i626;pa;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.155696212584
geo020s09a0241v02;0.755883;0.968871;#i629;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.196679342825
geo020s09a0242v02;0.569765;0.718548;#i633;p>a;geo020s09a0063v02;0.583648;0.842804;#i407;p>a;he;a;0.177766849516
geo020s09a0003v02;0.655733;0.843406;#i331;p>a;geo020s09a0064v02;0.538963;0.733196;#i411;p>a;he;a;0.210533505682
